businessDate,sectorName,turnOverValues,turnOverVolume,totalTransaction,business_date
2025-12-21,Finance,165457620.7,296113,1825,2025-12-21
2025-12-21,Hotels And Tourism,97786470.8,138971,3627,2025-12-21
2025-12-21,Hydro Power,1773517787.1,4707348,25006,2025-12-21
2025-12-21,Investment,168693380.2,300492,1652,2025-12-21
2025-12-21,Life Insurance,533935990.75,979173,6605,2025-12-21
2025-12-21,Manufacturing And Processing,254069512.6,284639,7802,2025-12-21
2025-12-21,Microfinance,443495165.6,352153,7989,2025-12-21
2025-12-21,Mutual Fund,18072372.2,1922460,760,2025-12-21
2025-12-21,Non Life Insurance,81766208.2,121533,1394,2025-12-21
2025-12-21,Others,261339291.1,298053,3888,2025-12-21
2025-12-21,Promoter Share,42159810.7,238182,168,2025-12-21
2025-12-21,Tradings,9183191.0,1736,55,2025-12-21
1970-01-01,Preference Share,0.0,0,0,2025-12-22
2025-12-22,Commercial Banks,262286081.0,942262,5150,2025-12-22
2025-12-22,Corporate Debenture,3287997.4,2836,95,2025-12-22
2025-12-22,Development Banks,243712831.7,438689,2618,2025-12-22
2025-12-22,Finance,173185563.7,304315,1613,2025-12-22
2025-12-22,Hotels And Tourism,104856466.5,153770,3706,2025-12-22
2025-12-22,Hydro Power,1419719382.94,3594645,21822,2025-12-22
2025-12-22,Investment,127517358.8,239812,1676,2025-12-22
2025-12-22,Life Insurance,352338041.2,663991,5289,2025-12-22
2025-12-22,Manufacturing And Processing,275652787.8,329785,13075,2025-12-22
2025-12-22,Microfinance,291657324.7,259418,5076,2025-12-22
2025-12-22,Mutual Fund,16896836.06,1838584,639,2025-12-22
2025-12-22,Non Life Insurance,49835080.6,83434,1011,2025-12-22
2025-12-22,Others,164314514.2,190189,3309,2025-12-22
2025-12-22,Promoter Share,22110722.8,124033,180,2025-12-22
2025-12-22,Tradings,8559729.1,1596,53,2025-12-22
1970-01-01,Preference Share,0.0,0,0,2025-12-23
2025-12-23,Commercial Banks,255975896.5,1006089,5882,2025-12-23
2025-12-23,Corporate Debenture,2142861.0,1870,46,2025-12-23
2025-12-23,Development Banks,167376264.8,324105,1870,2025-12-23
2025-12-23,Finance,156596546.4,278389,1545,2025-12-23
2025-12-23,Hotels And Tourism,78785213.7,112695,3381,2025-12-23
2025-12-23,Hydro Power,1237612390.1,3125938,19480,2025-12-23
2025-12-23,Investment,176476073.5,217769,1749,2025-12-23
2025-12-23,Life Insurance,265748581.0,525235,4405,2025-12-23
2025-12-23,Manufacturing And Processing,547466259.8,654239,45026,2025-12-23
2025-12-23,Microfinance,275394198.8,273450,4198,2025-12-23
2025-12-23,Mutual Fund,7364684.37,760795,558,2025-12-23
2025-12-23,Non Life Insurance,50729595.8,79010,1023,2025-12-23
2025-12-23,Others,175308697.0,206072,3340,2025-12-23
2025-12-23,Promoter Share,21979644.5,101217,191,2025-12-23
2025-12-23,Tradings,10937034.8,2042,52,2025-12-23
1970-01-01,Preference Share,0.0,0,0,2025-12-24
2025-12-24,Commercial Banks,300676926.5,1107120,5585,2025-12-24
2025-12-24,Corporate Debenture,5315981.4,4528,58,2025-12-24
2025-12-24,Development Banks,206995496.5,351223,1998,2025-12-24
2025-12-24,Finance,220953384.9,365597,1723,2025-12-24
2025-12-24,Hotels And Tourism,61152238.7,88660,2350,2025-12-24
2025-12-24,Hydro Power,1294522870.1,3247740,18228,2025-12-24
2025-12-24,Investment,98552857.0,128012,1222,2025-12-24
2025-12-24,Life Insurance,199803707.3,389498,3512,2025-12-24
2025-12-24,Manufacturing And Processing,301745055.1,378954,19912,2025-12-24
2025-12-24,Microfinance,281340655.9,277240,3831,2025-12-24
2025-12-24,Mutual Fund,4928377.25,511622,582,2025-12-24
2025-12-24,Non Life Insurance,63961439.6,99833,969,2025-12-24
2025-12-24,Others,155375668.4,184054,2636,2025-12-24
2025-12-24,Promoter Share,20291406.0,89138,110,2025-12-24
2025-12-24,Tradings,9048598.8,1698,52,2025-12-24
1970-01-01,Corporate Debenture,0,0,0,2025-12-25
1970-01-01,Preference Share,0,0,0,2025-12-25
1970-01-01,Promoter Share,0,0,0,2025-12-25
1970-01-01,Preference Share,0.0,0,0,2025-12-28
2025-12-28,Commercial Banks,470561655.9,1735572,8429,2025-12-28
2025-12-28,Corporate Debenture,2385226.0,2124,49,2025-12-28
2025-12-28,Development Banks,224930825.6,453615,2574,2025-12-28
2025-12-28,Finance,376080261.9,592913,2437,2025-12-28
2025-12-28,Hotels And Tourism,78273375.0,111298,3119,2025-12-28
2025-12-28,Hydro Power,2334976827.9,5768100,28393,2025-12-28
2025-12-28,Investment,198915751.6,306120,2149,2025-12-28
2025-12-28,Life Insurance,360432533.0,695171,5841,2025-12-28
2025-12-28,Manufacturing And Processing,570195232.3,761383,23864,2025-12-28
2025-12-28,Microfinance,374930285.1,364955,4860,2025-12-28
2025-12-28,Mutual Fund,17932213.28,1914863,783,2025-12-28
2025-12-28,Non Life Insurance,116229937.8,183240,1751,2025-12-28
2025-12-28,Others,345688579.0,380680,4585,2025-12-28
2025-12-28,Promoter Share,44545003.1,195294,317,2025-12-28
2025-12-28,Tradings,15292354.1,2817,100,2025-12-28
1970-01-01,Preference Share,0.0,0,0,2025-12-29
2025-12-29,Commercial Banks,325623957.4,1168802,5788,2025-12-29
2025-12-29,Corporate Debenture,7873847.8,6525,120,2025-12-29
2025-12-29,Development Banks,431271155.5,714048,3737,2025-12-29
2025-12-29,Finance,346594004.6,559109,2581,2025-12-29
2025-12-29,Hotels And Tourism,116067172.8,163796,2895,2025-12-29
2025-12-29,Hydro Power,1743670404.62,4377525,20971,2025-12-29
2025-12-29,Investment,142843243.0,221071,1416,2025-12-29
2025-12-29,Life Insurance,245275733.1,457335,3724,2025-12-29
2025-12-29,Manufacturing And Processing,596998351.7,749121,17800,2025-12-29
2025-12-29,Microfinance,387474247.3,365041,4492,2025-12-29
2025-12-29,Mutual Fund,6619221.33,696151,634,2025-12-29
2025-12-29,Non Life Insurance,121771754.3,189224,1510,2025-12-29
2025-12-29,Others,266651150.0,297774,3623,2025-12-29
2025-12-29,Promoter Share,14241520.6,67785,143,2025-12-29
2025-12-29,Tradings,21810270.5,4000,114,2025-12-29
1970-01-01,Corporate Debenture,0,0,0,2025-12-30
1970-01-01,Preference Share,0,0,0,2025-12-30
1970-01-01,Promoter Share,0,0,0,2025-12-30
1970-01-01,Preference Share,0.0,0,0,2025-12-31
2025-12-31,Commercial Banks,372435372.7,1301143,6050,2025-12-31
2025-12-31,Corporate Debenture,10523693.3,9183,124,2025-12-31
2025-12-31,Development Banks,318620011.4,538632,2888,2025-12-31
2025-12-31,Finance,220383653.5,377723,1724,2025-12-31
2025-12-31,Hotels And Tourism,203031315.0,273558,3572,2025-12-31
2025-12-31,Hydro Power,2171029452.7,5123163,23910,2025-12-31
2025-12-31,Investment,143563291.0,205148,1331,2025-12-31
2025-12-31,Life Insurance,281920095.7,533435,3987,2025-12-31
2025-12-31,Manufacturing And Processing,522998390.1,624988,9513,2025-12-31
2025-12-31,Microfinance,320763514.4,312368,4048,2025-12-31
2025-12-31,Mutual Fund,15699710.05,1676460,639,2025-12-31
2025-12-31,Non Life Insurance,86144224.7,130903,1218,2025-12-31
2025-12-31,Others,406897762.7,440270,4788,2025-12-31
2025-12-31,Promoter Share,51470386.0,397638,136,2025-12-31
2025-12-31,Tradings,9369179.0,1721,53,2025-12-31
1970-01-01,Preference Share,0.0,0,0,2026-01-01
2026-01-01,Commercial Banks,290129474.9,1095915,4775,2026-01-01
2026-01-01,Corporate Debenture,2269486.6,1974,59,2026-01-01
2026-01-01,Development Banks,243453473.5,397825,2043,2026-01-01
2026-01-01,Finance,198414885.8,327474,1405,2026-01-01
2026-01-01,Hotels And Tourism,150365932.3,201140,2907,2026-01-01
2026-01-01,Hydro Power,1772221382.5,4105285,24082,2026-01-01
2026-01-01,Investment,155624908.4,247248,1180,2026-01-01
2026-01-01,Life Insurance,230169120.8,441640,3375,2026-01-01
2026-01-01,Manufacturing And Processing,695671830.6,755411,13189,2026-01-01
2026-01-01,Microfinance,297706341.8,290266,4098,2026-01-01
2026-01-01,Mutual Fund,10934274.4,1116784,608,2026-01-01
2026-01-01,Non Life Insurance,137349097.9,200753,1373,2026-01-01
2026-01-01,Others,418624941.3,451890,5068,2026-01-01
2026-01-01,Promoter Share,100160682.5,517609,166,2026-01-01
2026-01-01,Tradings,10809637.2,2012,79,2026-01-01
1970-01-01,Preference Share,0.0,0,0,2026-01-04
2026-01-04,Commercial Banks,494480047.1,1707789,8829,2026-01-04
2026-01-04,Corporate Debenture,1168206.3,1043,38,2026-01-04
2026-01-04,Development Banks,238545993.2,385542,2086,2026-01-04
2026-01-04,Finance,253092387.9,404173,1662,2026-01-04
2026-01-04,Hotels And Tourism,246633211.0,320953,4600,2026-01-04
2026-01-04,Hydro Power,1659679677.7,3890553,25390,2026-01-04
2026-01-04,Investment,115412363.6,152187,1526,2026-01-04
2026-01-04,Life Insurance,185068121.4,340802,4066,2026-01-04
2026-01-04,Manufacturing And Processing,990731579.5,982251,18901,2026-01-04
2026-01-04,Microfinance,321177750.8,282211,5059,2026-01-04
2026-01-04,Mutual Fund,11209494.4,1151216,693,2026-01-04
2026-01-04,Non Life Insurance,72744974.7,117386,1270,2026-01-04
2026-01-04,Others,383508939.54,401286,5390,2026-01-04
2026-01-04,Promoter Share,30928818.5,134312,131,2026-01-04
2026-01-04,Tradings,13205728.7,2422,61,2026-01-04
1970-01-01,Preference Share,0.0,0,0,2026-01-05
2026-01-05,Commercial Banks,398168793.9,1362734,6949,2026-01-05
2026-01-05,Corporate Debenture,4432056.1,3766,63,2026-01-05
2026-01-05,Development Banks,434067791.1,854659,3495,2026-01-05
2026-01-05,Finance,256030881.4,446279,2224,2026-01-05
2026-01-05,Hotels And Tourism,259538274.9,327632,5042,2026-01-05
2026-01-05,Hydro Power,2354401047.0,5204012,31164,2026-01-05
2026-01-05,Investment,243219410.3,277965,2274,2026-01-05
2026-01-05,Life Insurance,254182758.5,441727,4621,2026-01-05
2026-01-05,Manufacturing And Processing,1225125590.9,1441177,14809,2026-01-05
2026-01-05,Microfinance,359605911.5,332608,4991,2026-01-05
2026-01-05,Mutual Fund,8540022.17,865124,750,2026-01-05
2026-01-05,Non Life Insurance,135560985.7,193617,1865,2026-01-05
2026-01-05,Others,498953994.9,551651,6465,2026-01-05
2026-01-05,Promoter Share,33590535.3,155447,204,2026-01-05
2026-01-05,Tradings,8318045.6,1553,74,2026-01-05
1970-01-01,Preference Share,0.0,0,0,2026-01-06
2026-01-06,Commercial Banks,635791966.8,2115414,7472,2026-01-06
2026-01-06,Corporate Debenture,3380467.3,2938,56,2026-01-06
2026-01-06,Development Banks,453715531.1,807885,3993,2026-01-06
2026-01-06,Finance,514866444.9,878728,4233,2026-01-06
2026-01-06,Hotels And Tourism,269957771.9,335718,5327,2026-01-06
2026-01-06,Hydro Power,2691937986.3,6216163,32312,2026-01-06
2026-01-06,Investment,190549498.9,303688,1903,2026-01-06
2026-01-06,Life Insurance,182781553.9,329495,3725,2026-01-06
2026-01-06,Manufacturing And Processing,1125982807.8,1113810,16215,2026-01-06
2026-01-06,Microfinance,313820892.0,294085,4015,2026-01-06
2026-01-06,Mutual Fund,13987892.48,1418584,732,2026-01-06
2026-01-06,Non Life Insurance,81816914.4,126506,1274,2026-01-06
2026-01-06,Others,583181307.0,663254,6793,2026-01-06
2026-01-06,Promoter Share,49557179.8,222731,232,2026-01-06
2026-01-06,Tradings,12037081.6,2242,80,2026-01-06
1970-01-01,Preference Share,0.0,0,0,2026-01-07
2026-01-07,Commercial Banks,342993212.2,1122848,5511,2026-01-07
2026-01-07,Corporate Debenture,2625613.5,2264,50,2026-01-07
2026-01-07,Development Banks,281998486.1,487148,2456,2026-01-07
2026-01-07,Finance,500757840.9,817895,4234,2026-01-07
2026-01-07,Hotels And Tourism,147799407.0,188442,3469,2026-01-07
2026-01-07,Hydro Power,1847726902.18,4402513,23937,2026-01-07
2026-01-07,Investment,131247487.3,194788,1229,2026-01-07
2026-01-07,Life Insurance,157520946.8,275733,3188,2026-01-07
2026-01-07,Manufacturing And Processing,936155325.0,919060,17508,2026-01-07
2026-01-07,Microfinance,351420173.7,327561,4168,2026-01-07
2026-01-07,Mutual Fund,12387441.32,1275157,643,2026-01-07
2026-01-07,Non Life Insurance,74264632.2,113817,1121,2026-01-07
2026-01-07,Others,361228142.2,393049,4770,2026-01-07
2026-01-07,Promoter Share,21622577.6,112437,149,2026-01-07
2026-01-07,Tradings,5343803.6,1005,41,2026-01-07
1970-01-01,Preference Share,0.0,0,0,2026-01-08
2026-01-08,Commercial Banks,350365563.7,1149364,5770,2026-01-08
2026-01-08,Corporate Debenture,1713374.1,1503,42,2026-01-08
2026-01-08,Development Banks,237745821.4,421757,2162,2026-01-08
2026-01-08,Finance,263792769.8,419878,2156,2026-01-08
2026-01-08,Hotels And Tourism,196784774.9,248340,3349,2026-01-08
2026-01-08,Hydro Power,2197966847.4,5837511,26965,2026-01-08
2026-01-08,Investment,126056080.1,212298,1387,2026-01-08
2026-01-08,Life Insurance,175595044.4,328545,3326,2026-01-08
2026-01-08,Manufacturing And Processing,761531900.8,759761,15370,2026-01-08
2026-01-08,Microfinance,263672736.1,259274,3266,2026-01-08
2026-01-08,Mutual Fund,3550966.74,366274,484,2026-01-08
2026-01-08,Non Life Insurance,54723072.6,83044,1010,2026-01-08
2026-01-08,Others,248164811.8,268996,3776,2026-01-08
2026-01-08,Promoter Share,17516072.1,73556,140,2026-01-08
2026-01-08,Tradings,8914256.8,1659,58,2026-01-08
1970-01-01,Corporate Debenture,0,0,0,2026-01-11
1970-01-01,Preference Share,0,0,0,2026-01-11
1970-01-01,Promoter Share,0,0,0,2026-01-11
1970-01-01,Preference Share,0.0,0,0,2026-01-12
2026-01-12,Commercial Banks,408879595.8,1441101,6480,2026-01-12
2026-01-12,Corporate Debenture,2728729.2,2380,75,2026-01-12
2026-01-12,Development Banks,377684665.2,643937,2626,2026-01-12
2026-01-12,Finance,446184778.7,681066,2621,2026-01-12
2026-01-12,Hotels And Tourism,237803019.8,306332,3887,2026-01-12
2026-01-12,Hydro Power,2396095839.2,5222197,28750,2026-01-12
2026-01-12,Investment,213773245.1,380316,1908,2026-01-12
2026-01-12,Life Insurance,211164220.8,385434,4001,2026-01-12
2026-01-12,Manufacturing And Processing,1302778204.1,1261372,16747,2026-01-12
2026-01-12,Microfinance,285011658.7,278705,3613,2026-01-12
2026-01-12,Mutual Fund,9625365.91,956560,649,2026-01-12
2026-01-12,Non Life Insurance,75882994.8,114488,1169,2026-01-12
2026-01-12,Others,458890368.0,511408,5997,2026-01-12
2026-01-12,Promoter Share,23934542.4,120336,171,2026-01-12
2026-01-12,Tradings,22170573.9,4112,114,2026-01-12
1970-01-01,Preference Share,0.0,0,0,2026-01-13
2026-01-13,Commercial Banks,319946778.2,1144837,5435,2026-01-13
2026-01-13,Corporate Debenture,8283280.6,7056,124,2026-01-13
2026-01-13,Development Banks,350506094.3,643371,2842,2026-01-13
2026-01-13,Finance,280639232.1,449402,1890,2026-01-13
2026-01-13,Hotels And Tourism,194888738.3,239393,3075,2026-01-13
2026-01-13,Hydro Power,3491748383.2,7775207,34394,2026-01-13
2026-01-13,Investment,236621895.8,403065,2036,2026-01-13
2026-01-13,Life Insurance,180335322.7,344520,3617,2026-01-13
2026-01-13,Manufacturing And Processing,1071790615.5,983055,13124,2026-01-13
2026-01-13,Microfinance,227715633.7,222486,3300,2026-01-13
2026-01-13,Mutual Fund,5986427.25,617231,694,2026-01-13
2026-01-13,Non Life Insurance,79788773.0,116348,1134,2026-01-13
2026-01-13,Others,497526675.6,525441,5133,2026-01-13
2026-01-13,Promoter Share,34516692.2,151510,142,2026-01-13
2026-01-13,Tradings,10189497.0,1902,77,2026-01-13
1970-01-01,Preference Share,0.0,0,0,2026-01-14
2026-01-14,Commercial Banks,310281754.5,1083923,4946,2026-01-14
2026-01-14,Corporate Debenture,1894472.3,1643,44,2026-01-14
2026-01-14,Development Banks,447126132.1,775771,2979,2026-01-14
2026-01-14,Finance,595148379.4,948417,4683,2026-01-14
2026-01-14,Hotels And Tourism,137987371.0,188583,2389,2026-01-14
2026-01-14,Hydro Power,2943946897.72,6735685,31555,2026-01-14
2026-01-14,Investment,193471953.1,285156,1716,2026-01-14
2026-01-14,Life Insurance,201785646.3,402967,3821,2026-01-14
2026-01-14,Manufacturing And Processing,718922967.4,669256,11161,2026-01-14
2026-01-14,Microfinance,235865703.27,236643,3352,2026-01-14
2026-01-14,Mutual Fund,5597299.68,591351,571,2026-01-14
2026-01-14,Non Life Insurance,90220363.7,138070,1259,2026-01-14
2026-01-14,Others,290632082.2,316196,3943,2026-01-14
2026-01-14,Promoter Share,24822643.0,129156,182,2026-01-14
2026-01-14,Tradings,11735240.7,2153,70,2026-01-14
1970-01-01,Corporate Debenture,0,0,0,2026-01-15
1970-01-01,Preference Share,0,0,0,2026-01-15
1970-01-01,Promoter Share,0,0,0,2026-01-15
1970-01-01,Preference Share,0.0,0,0,2026-01-18
2026-01-18,Commercial Banks,445825412.0,1703142,7248,2026-01-18
2026-01-18,Corporate Debenture,3869526.5,3486,99,2026-01-18
2026-01-18,Development Banks,702418771.3,1343508,5081,2026-01-18
2026-01-18,Finance,1219564180.6,1896898,8792,2026-01-18
2026-01-18,Hotels And Tourism,335710271.3,406462,4630,2026-01-18
2026-01-18,Hydro Power,2948360160.4,6997468,33699,2026-01-18
2026-01-18,Investment,311212627.2,347567,2491,2026-01-18
2026-01-18,Life Insurance,261220355.7,496224,4923,2026-01-18
2026-01-18,Manufacturing And Processing,1244532766.0,1056838,15573,2026-01-18
2026-01-18,Microfinance,358175986.2,350420,4869,2026-01-18
2026-01-18,Mutual Fund,11973471.24,1217726,860,2026-01-18
2026-01-18,Non Life Insurance,120020125.8,186816,1695,2026-01-18
2026-01-18,Others,401720136.4,423494,5108,2026-01-18
2026-01-18,Promoter Share,29421312.0,162614,245,2026-01-18
2026-01-18,Tradings,8615183.1,1621,74,2026-01-18
1970-01-01,Corporate Debenture,0,0,0,2026-01-19
1970-01-01,Preference Share,0,0,0,2026-01-19
1970-01-01,Promoter Share,0,0,0,2026-01-19
1970-01-01,Preference Share,0.0,0,0,2026-01-20
2026-01-20,Commercial Banks,590031391.9,2209011,8260,2026-01-20
2026-01-20,Corporate Debenture,4743827.5,4358,89,2026-01-20
2026-01-20,Development Banks,799584461.3,1451551,5926,2026-01-20
2026-01-20,Finance,1057773281.7,1626321,8709,2026-01-20
2026-01-20,Hotels And Tourism,386951219.9,480215,5136,2026-01-20
2026-01-20,Hydro Power,5190818824.6,13111202,47656,2026-01-20
2026-01-20,Investment,725437648.1,844698,4446,2026-01-20
2026-01-20,Life Insurance,443441666.6,825147,6306,2026-01-20
2026-01-20,Manufacturing And Processing,1135663935.9,1079627,11996,2026-01-20
2026-01-20,Microfinance,455916553.9,456598,5413,2026-01-20
2026-01-20,Mutual Fund,13795899.37,1427926,900,2026-01-20
2026-01-20,Non Life Insurance,174063547.0,275601,2198,2026-01-20
2026-01-20,Others,766470318.3,784022,7442,2026-01-20
2026-01-20,Promoter Share,101752142.6,586405,557,2026-01-20
2026-01-20,Tradings,11784596.0,2195,85,2026-01-20
1970-01-01,Preference Share,0.0,0,0,2026-01-21
2026-01-21,Commercial Banks,418373842.1,1538029,5882,2026-01-21
2026-01-21,Corporate Debenture,774845.5,710,23,2026-01-21
2026-01-21,Development Banks,521698234.4,938750,3796,2026-01-21
2026-01-21,Finance,617454716.5,963743,5017,2026-01-21
2026-01-21,Hotels And Tourism,188748719.8,226425,3172,2026-01-21
2026-01-21,Hydro Power,4296040749.1,11388531,41561,2026-01-21
2026-01-21,Investment,572024471.5,642761,3123,2026-01-21
2026-01-21,Life Insurance,282024184.7,501118,4260,2026-01-21
2026-01-21,Manufacturing And Processing,798629428.1,716587,10237,2026-01-21
2026-01-21,Microfinance,343812503.7,359740,3618,2026-01-21
2026-01-21,Mutual Fund,29817652.09,2990623,759,2026-01-21
2026-01-21,Non Life Insurance,137766399.4,208650,1782,2026-01-21
2026-01-21,Others,604430055.2,644141,5915,2026-01-21
2026-01-21,Promoter Share,102664570.3,517345,554,2026-01-21
2026-01-21,Tradings,9361841.0,1710,49,2026-01-21
1970-01-01,Preference Share,0.0,0,0,2026-01-22
2026-01-22,Commercial Banks,309967651.2,1067215,5122,2026-01-22
2026-01-22,Corporate Debenture,1707884.0,1528,43,2026-01-22
2026-01-22,Development Banks,566929072.7,1021401,3781,2026-01-22
2026-01-22,Finance,903283447.0,1369057,6210,2026-01-22
2026-01-22,Hotels And Tourism,330044814.9,370247,4101,2026-01-22
2026-01-22,Hydro Power,4036721313.9,10999184,42043,2026-01-22
2026-01-22,Investment,352492399.9,437215,2413,2026-01-22
2026-01-22,Life Insurance,254587059.6,407518,4385,2026-01-22
2026-01-22,Manufacturing And Processing,1090590035.4,933745,12284,2026-01-22
2026-01-22,Microfinance,387896596.9,407079,4472,2026-01-22
2026-01-22,Mutual Fund,8890845.99,916975,660,2026-01-22
2026-01-22,Non Life Insurance,137668430.7,185305,1752,2026-01-22
2026-01-22,Others,616038641.5,621725,6320,2026-01-22
2026-01-22,Promoter Share,57406298.6,314320,415,2026-01-22
2026-01-22,Tradings,19574174.0,3642,136,2026-01-22
1970-01-01,Preference Share,0.0,0,0,2026-01-25
2026-01-25,Commercial Banks,767796027.8,3013589,9808,2026-01-25
2026-01-25,Corporate Debenture,5412268.0,4898,71,2026-01-25
